wav,label
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-606__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1039_ITH_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-181__source_drama__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-650__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-571__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-02-01-01-19.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-90__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/OAF_knock_angry.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-320__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-359__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000676.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-66__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-718__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-267__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-672__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1037_IEO_ANG_HI.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1089_MTI_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0013_000399.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-182__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-659__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-38__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-633__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-155__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1001_DFA_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-670__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1066_DFA_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-147__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-347__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1082_DFA_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/OAF_judge_angry.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-476__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-415__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-385__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-02-01-01-17.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1091_IEO_ANG_HI.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-3__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-26__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-282__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-124__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000557.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-387__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1003_TIE_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-698__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1056_IEO_ANG_HI.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/OAF_raid_angry.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-255__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-01-01-01-14.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000700.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-02-01-02-01.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-251__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1053_ITH_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-15__source_drama__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-195__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-145__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-505__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1045_IEO_ANG_HI.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-257__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-245__source_drama__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-399__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0015_000586.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-727__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-410__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/OAF_shirt_angry.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-568__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000628.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-27__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-186__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1035_TAI_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-641__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-416__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-368__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1063_IWL_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-513__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-656__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-562__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-02-02-01-07.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-11__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1026_WSI_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-354__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0013_000594.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/OAF_bought_angry.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-681__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/OAF_shall_angry.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-135__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-367__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-587__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1050_TIE_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000584.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-89__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-02-02-02-19.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000586.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-02-02-02-03.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1057_DFA_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-682__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-261__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-607__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-12__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-119__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0014_000586.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-600__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-581__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-711__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1009_ITH_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1050_ITH_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1048_IWL_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-02-02-01-01.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-02-01-01-03.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-582__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-483__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1090_TIE_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1006_IOM_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000657.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0013_000691.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-437__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1002_DFA_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-726__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0016_000591.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-345__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-629__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000451.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-526__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-2__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1022_IWL_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0018_000386.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-254__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0019_000564.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-620__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-445__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-88__source_drama__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-519__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-314__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-496__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-398__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-539__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-724__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-652__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-310__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-427__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-158__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-473__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1054_IEO_ANG_HI.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0015_000580.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-276__source_drama__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-447__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-30__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-02-01-02-24.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-564__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000433.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-02-01-01-01.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-01-01-01-16.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-02-01-02-21.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-185__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1080_IEO_ANG_HI.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-129__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/0016_000646.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-130__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/03-01-05-01-01-02-14.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-180__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/OAF_walk_angry.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/0011_000561.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-469__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-515__source_movie__1__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-388__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1008_TIE_ANG_XX.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-47__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-85__source_drama__1__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-353__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/0011_000687.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1069_WSI_ANG_XX.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-86__source_drama__1__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/03-01-05-02-02-02-21.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-207__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1051_IEO_ANG_HI.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-510__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/OAF_young_angry.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-599__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/0011_000470.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-318__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/03-01-05-02-01-01-05.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1023_DFA_ANG_XX.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-694__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-213__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1033_IEO_ANG_HI.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-376__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/03-01-05-02-02-01-19.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-174__source_drama__1__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-74__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1027_MTI_ANG_XX.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-477__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-143__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-668__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/03-01-05-02-02-02-07.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1065_TIE_ANG_XX.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-156__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-161__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/0011_000439.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-32__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-621__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-187__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/0011_000612.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-22__source_drama__1__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-444__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1019_IEO_ANG_HI.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/OAF_hole_angry.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-87__source_drama__1__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/03-01-05-02-02-01-11.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-596__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-429__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1068_DFA_ANG_XX.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/0011_000587.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-714__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-533__source_movie__1__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1059_IWL_ANG_XX.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-459__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-706__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-729__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/0016_000562.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-79__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-495__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-127__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-227__source_drama__1__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-623__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/0012_000612.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-125__source_drama__1__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-203__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/OAF_chain_angry.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/03-01-05-02-02-02-15.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-393__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1009_TSI_ANG_XX.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-657__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-702__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-435__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/0014_000399.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-355__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-400__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/03-01-05-02-01-02-18.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-561__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-594__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1085_IEO_ANG_HI.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-278__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/0016_000398.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-154__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-84__source_drama__1__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-175__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1009_IWL_ANG_XX.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-123__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-417__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-247__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/0016_000586.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-34__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-554__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-342__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1069_ITS_ANG_XX.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/0019_000615.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-234__source_drama__1__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-265__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-585__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-36__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-452__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-631__source_movie__0__angry_media.wav,valid
